Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
Iran,IRN,1989,7.4776248,0,0,0
Iran,IRN,1990,6.3948718,0,0,0
Iran,IRN,1991,6.85007,0,0,0
Iran,IRN,1992,8.8388,0,0,0
Iran,IRN,1993,9.72268,0,0,0
Iran,IRN,1994,7.95492,0,0,0
Iran,IRN,1995,8.3261496,0,0,0
Iran,IRN,1996,7.8488544,0,0,0
Iran,IRN,1997,5.944093,0,0,0
Iran,IRN,1998,7.490883,0,0,0
Iran,IRN,1999,5.1397622,0.035,0,0
Iran,IRN,2000,3.7830064,0.037,0,0
Iran,IRN,2001,4.1365584,0.034,0,0
Iran,IRN,2002,8.0123722,0.03,0,0
Iran,IRN,2003,9.590098,0.027,0,0
Iran,IRN,2004,11.933,0.047,0,0
Iran,IRN,2005,13.054,0.071,0,0
Iran,IRN,2006,18.51,0.125,0,0
Iran,IRN,2007,17.959,0.143,0,0
Iran,IRN,2008,7.465,0.196,0,0
Iran,IRN,2009,6.471634966,0.225,0,0.002
Iran,IRN,2010,9.528285924,0.163,0,0.01
Iran,IRN,2011,10.47369505,0.217,0,0.022
Iran,IRN,2012,12.06436735,0.207,0,0.023
Iran,IRN,2013,14.92087912,0.376,0,0.021
Iran,IRN,2014,15.09335165,0.358,0.000825,0.047
Iran,IRN,2015,18.1205,0.389637209,0.00165,0.047
Iran,IRN,2016,12.83738776,0.390704709,0.013236164,0.047128767
Ireland,IRL,1965,0.94203,0,0,0
Ireland,IRL,1966,0.84899,0,0,0
Ireland,IRL,1967,0.80247,0,0,0
Ireland,IRL,1968,0.76758,0,0,0
Ireland,IRL,1969,0.5815,0,0,0
Ireland,IRL,1970,0.80247,0,0,0
Ireland,IRL,1971,0.4652,0,0,0
Ireland,IRL,1972,0.68617,0,0,0
Ireland,IRL,1973,0.63965,0,0,0
Ireland,IRL,1974,0.79084,0,0,0
Ireland,IRL,1975,0.52335,0,0,0
Ireland,IRL,1976,0.59313,0,0,0
Ireland,IRL,1977,0.74432,0,0,0
Ireland,IRL,1978,0.6978,0,0,0
Ireland,IRL,1979,0.82573,0,0,0
Ireland,IRL,1980,0.83736,0,0,0
Ireland,IRL,1981,0.86062,0,0,0
Ireland,IRL,1982,0.80247,0,0,0
Ireland,IRL,1983,0.77921,0,0,0
Ireland,IRL,1984,0.68617,0,0,0
Ireland,IRL,1985,0.83736,0,0,0
Ireland,IRL,1986,0.91877,0,0,0
Ireland,IRL,1987,0.68617,0,0,0
Ireland,IRL,1988,0.87225,0,0,0
Ireland,IRL,1989,0.6978,0,0,0
Ireland,IRL,1990,0.69712546,0,0,0
Ireland,IRL,1991,0.74613428,0,0,0
Ireland,IRL,1992,0.81714706,0.0050009,0,0
Ireland,IRL,1993,0.7651377,0.0150027,0,0
Ireland,IRL,1994,0.9201656,0.01900342,0,0
Ireland,IRL,1995,0.71312834,0.01600288,0,0
Ireland,IRL,1996,0.72212996,0.01400252,0,0.02700486
Ireland,IRL,1997,0.67812204,0.050009,0,0.08101458
Ireland,IRL,1998,0.91616488,0.16903042,0,0.0850153
Ireland,IRL,1999,0.84715246,0.18703366,0,0.09101638
Ireland,IRL,2000,0.84715246,0.24404392,0,0.0950171
Ireland,IRL,2001,0.59610728,0.33406012,0,0.09701746
Ireland,IRL,2002,0.91216416,0.38806984,0,0.08101458
Ireland,IRL,2003,0.59810764,0.45408172,0,0.08601548
Ireland,IRL,2004,0.6301134,0.6551179,0,0.10901962
Ireland,IRL,2005,0.631373627,1.112110144,0,0.130285447
Ireland,IRL,2006,0.724403347,1.622333167,0,0.128455818
Ireland,IRL,2007,0.666695542,1.958723057,0,0.170037836
Ireland,IRL,2008,0.968497474,2.410446818,0,0.208921506
Ireland,IRL,2009,0.90189669,2.955749215,0.000424236,0.251354476
Ireland,IRL,2010,0.599339,2.815165684,0.000476107,0.315056213
Ireland,IRL,2011,0.706814228,4.381103159,0.000542081,0.336096782
Ireland,IRL,2012,0.802493127,4.011200122,0.000645929,0.439326552
Ireland,IRL,2013,0.599605267,4.542331953,0.000699463,0.48095159
Ireland,IRL,2014,0.708781423,5.140986328,0.000946215,0.536249307
Ireland,IRL,2015,0.806635354,6.574180747,0.001616621,0.476241666
Ireland,IRL,2016,0.681148071,6.151669638,0.005342642,0.502203472
Israel,ISR,1965,0,0,0,0
Israel,ISR,1966,0,0,0,0
Israel,ISR,1967,0,0,0,0
Israel,ISR,1968,0,0,0,0
Israel,ISR,1969,0,0,0,0
Israel,ISR,1970,0,0,0,0
Israel,ISR,1971,0,0,0,0
Israel,ISR,1972,0,0,0,0
Israel,ISR,1973,0,0,0,0
Israel,ISR,1974,0,0,0,0
Israel,ISR,1975,0,0,0,0
Israel,ISR,1976,0,0,0,0
Israel,ISR,1977,0,0,0,0
Israel,ISR,1978,0,0,0,0
Israel,ISR,1979,0,0,0,0
Israel,ISR,1980,0,0,0,0
Israel,ISR,1981,0.002,0,0,0
Israel,ISR,1982,0.002,0,0,0
Israel,ISR,1983,0.001,0,0,0
Israel,ISR,1984,0.002,0,0,0
Israel,ISR,1985,0.002,0,0,0
Israel,ISR,1986,0.006,0,0,0
Israel,ISR,1987,0.01,0,0,0
Israel,ISR,1988,0.01,0,0,0
Israel,ISR,1989,0.003,0,0,0
Israel,ISR,1990,0.003,0,0,0
Israel,ISR,1991,0.006,0,0,0
Israel,ISR,1992,0.029,0,0,0
Israel,ISR,1993,0.026,0,0,0
Israel,ISR,1994,0.023,0,0,0
Israel,ISR,1995,0.025,0,0,0
Israel,ISR,1996,0.024,0,0,0
Israel,ISR,1997,0.025,0,0,0
Israel,ISR,1998,0.025,0,0,0
Israel,ISR,1999,0.033,0,0,0
Israel,ISR,2000,0.031,0,0,0
Israel,ISR,2001,0.01,0.01010101,0,0
Israel,ISR,2002,0.021,0.011,0,0
Israel,ISR,2003,0.031,0.012,0,0
Israel,ISR,2004,0.028,0.011,0,0
Israel,ISR,2005,0.028,0.011,0,0
Israel,ISR,2006,0.015,0.01,0,0
Israel,ISR,2007,0.014,0.01,0,0
Israel,ISR,2008,0.016,0.009,0,0.007
Israel,ISR,2009,0.024,0.009,0.024,0.042
Israel,ISR,2010,0.031,0.008,0.07,0.061
Israel,ISR,2011,0.029,0.007,0.192,0.073
Israel,ISR,2012,0.033,0.006,0.369,0.076
Israel,ISR,2013,0.028,0.006,0.494,0.043
Israel,ISR,2014,0.013,0.006,0.84,0.062
Israel,ISR,2015,0.024,0.007,1.174724651,0.070275349
Israel,ISR,2016,0.024065753,0.007019178,1.643447184,0.070467885
Italy,ITA,1965,42.634,0,0,2.676
Italy,ITA,1966,43.72,0,0,3.351
Italy,ITA,1967,42.34,0,0,3.475
Italy,ITA,1968,42.677,0,0,3.617
Italy,ITA,1969,41.166,0,0,3.812
Italy,ITA,1970,40.373,0,0,4.228
Italy,ITA,1971,39.079,0,0,4.209
Italy,ITA,1972,41.348,0,0,3.807
Italy,ITA,1973,37.523,0,0,3.845
Italy,ITA,1974,37.795,0,0,4.245
Italy,ITA,1975,41.021,0,0,3.986
Italy,ITA,1976,39.176,0,0,3.812
Italy,ITA,1977,51.139,0,0,3.73
Italy,ITA,1978,45.491,0,0,3.811
Italy,ITA,1979,45.947,0,0,3.825
Italy,ITA,1980,45.244,0,0,3.96
Italy,ITA,1981,43.034,0,0,3.469
Italy,ITA,1982,41.461,0,0,3.521
Italy,ITA,1983,41.445,0,0,3.393
Italy,ITA,1984,42.401,0,0,3.472
Italy,ITA,1985,41.092,0,0,3.212
Italy,ITA,1986,41.096,0,0,3.683
Italy,ITA,1987,39.505,0,0,3.905
Italy,ITA,1988,40.676,0,0,3.995
Italy,ITA,1989,34.057,0.002,0.002020202,3.307
Italy,ITA,1990,31.626,0.001919192,0.004,3.411578947
Italy,ITA,1991,42.239,0.002878788,0.005,3.372526316
Italy,ITA,1992,42.2,0.001919192,0.009,3.955842105
Italy,ITA,1993,41.425,0.003838384,0.011,4.228052632
Italy,ITA,1994,44.658,0.006717172,0.011,4.004368421
Italy,ITA,1995,37.782,0.008636364,0.013,4.193894737
Italy,ITA,1996,42.037,0.031666667,0.014,4.711473684
Italy,ITA,1997,41.603,0.118,0.015,4.725
Italy,ITA,1998,41.22,0.232,0.016,5.443
Italy,ITA,1999,45.365,0.403,0.017,6.225
Italy,ITA,2000,44.2,0.563,0.018,6.611
Italy,ITA,2001,46.811,1.179,0.019,7.093
Italy,ITA,2002,39.519,1.404,0.021,8.085
Italy,ITA,2003,36.67,1.458,0.024,9.834
Italy,ITA,2004,42.338,1.847,0.029,11.074
Italy,ITA,2005,36.067,2.343,0.031,11.48
Italy,ITA,2006,36.994,2.971,0.035,12.272
Italy,ITA,2007,32.815,4.034,0.039,12.523
Italy,ITA,2008,41.623,4.861,0.193,13.043
Italy,ITA,2009,49.138,6.543,0.677,12.973
Italy,ITA,2010,51.117,9.1259,1.9057,14.816
Italy,ITA,2011,45.823,9.8564,10.7957,16.4867
Italy,ITA,2012,41.875,13.4071,18.8617,18.0786
Italy,ITA,2013,52.774,14.897,21.5886,22.7493
Italy,ITA,2014,58.545,15.1783,22.3064,24.6487
Italy,ITA,2015,45.537,14.8439,22.9422,25.5807
Italy,ITA,2016,40.98144846,17.61987586,22.89953951,25.77027705
Japan,JPN,1965,70.0445256,0,0,0
Japan,JPN,1966,79.8107234,0,0,0
Japan,JPN,1967,69.0035556,0,0,0
Japan,JPN,1968,69.2040748,0,0,0
Japan,JPN,1969,76.5805726,0,0,0
Japan,JPN,1970,73.4084756,0,0,0.242704
Japan,JPN,1971,79.4080326,0,0,0.235611
Japan,JPN,1972,83.9484026,0,0,0.248591
Japan,JPN,1973,69.9734748,0,0,0.253998
Japan,JPN,1974,79.0092482,0,0,0.307547
Japan,JPN,1975,80.6775274,0,0,0.378507
Japan,JPN,1976,83.5172896,0,0,0.367553
Japan,JPN,1977,72.2231266,0,0,0.533774
Japan,JPN,1978,68.2714866,0,0,0.827644
Japan,JPN,1979,79.1117556,0,0,1.099732
Japan,JPN,1980,86.35576,0,0,1.09144
Japan,JPN,1981,86.8508856,0,0,1.136527
Japan,JPN,1982,78.7116034,0,0,9.870767
Japan,JPN,1983,86.8624418,0,0,11.030233
Japan,JPN,1984,68.923093,0,0,12.119023
Japan,JPN,1985,82.514217,0,0,12.699479
Japan,JPN,1986,75.6027618,0,0,13.803359
Japan,JPN,1987,76.0119356,0,0,14.792468
Japan,JPN,1988,82.2735108,0,0,15.986553
Japan,JPN,1989,90.9704434,0,0,17.046979
Japan,JPN,1990,87.3468948,0,0.001,11.340126
Japan,JPN,1991,95.289863,0,0.001,11.650857
Japan,JPN,1992,81.3302582,0,0.0105,11.850117
Japan,JPN,1993,95.1514604,0.000959596,0.0225,11.559372
Japan,JPN,1994,68.3631392,0.000959596,0.029,13.472534
Japan,JPN,1995,78.715478,0.000959596,0.0395,14.295146
Japan,JPN,1996,78.0465338,0.001919192,0.0545,15.247687
Japan,JPN,1997,83.142571,0.000959596,0.096302846,16.437627
Japan,JPN,1998,94.1442908,0.007070707,0.14324625,16.172629
Japan,JPN,1999,83.5535926,0.036363636,0.218025,16.48681
Japan,JPN,2000,81.7540622,0.109,0.344061719,16.111082
Japan,JPN,2001,82.1556484,0.252,0.499739219,16.02874
Japan,JPN,2002,83.6451446,0.413,0.69462,16.93931
Japan,JPN,2003,93.432,0.832,0.953955,17.876465
Japan,JPN,2004,93.031,1.44,1.271622123,18.053456
Japan,JPN,2005,77.10649916,1.91,1.630088373,21.686
Japan,JPN,2006,87.76300606,2.135,1.99563,21.528
Japan,JPN,2007,74.69574032,2.74,2.3124675,22.198
Japan,JPN,2008,74.44037292,2.945,2.593971257,21.293
Japan,JPN,2009,68.79622009,3.427302299,3.045512507,20.325751
Japan,JPN,2010,86.91372695,3.925729063,3.98137875,21.827083
Japan,JPN,2011,80.76576065,4.459041,5.43915,21.105194
Japan,JPN,2012,76.05699027,4.727417,7.371902764,22.1299815
Japan,JPN,2013,78.00357053,5.133169068,12.90878151,23.17670147
Japan,JPN,2014,79.97257804,5.01397161,23.54816625,23.62768075
Japan,JPN,2015,83.84011581,5.222806579,36.64962,23.62429869
Japan,JPN,2016,79.98634219,7.074058142,49.5340641,26.5834198
Kazakhstan,KAZ,1985,5.2104726,0,0,0
Kazakhstan,KAZ,1986,4.7817908,0,0,0
Kazakhstan,KAZ,1987,5.7319618,0,0,0
Kazakhstan,KAZ,1988,6.9914908,0,0,0
Kazakhstan,KAZ,1989,7.29201,0,0,0
Kazakhstan,KAZ,1990,7.3627204,0,0,0
Kazakhstan,KAZ,1991,7.1992026,0,0,0
Kazakhstan,KAZ,1992,6.8633282,0,0,0
Kazakhstan,KAZ,1993,7.6278844,0,0,0
Kazakhstan,KAZ,1994,9.1746744,0,0,0
Kazakhstan,KAZ,1995,8.3261496,0,0,0
Kazakhstan,KAZ,1996,7.3273652,0,0,0
Kazakhstan,KAZ,1997,6.5009374,0,0,0
Kazakhstan,KAZ,1998,6.1385466,0,0,0
Kazakhstan,KAZ,1999,6.1341272,0,0,0
Kazakhstan,KAZ,2000,7.5306576,0,0,0
Kazakhstan,KAZ,2001,8.0830826,0,0,0
Kazakhstan,KAZ,2002,8.8918328,0,0,0
Kazakhstan,KAZ,2003,8.6266688,0,0,0
Kazakhstan,KAZ,2004,8.0566,0,0,0
Kazakhstan,KAZ,2005,7.856,0,0,0
Kazakhstan,KAZ,2006,7.7680697,0.001010101,0,0
Kazakhstan,KAZ,2007,8.1714064,0.001010101,0,0
Kazakhstan,KAZ,2008,7.4705,0.001010101,0,0
Kazakhstan,KAZ,2009,6.879,0.001010101,0,0
Kazakhstan,KAZ,2010,8.0221,0.001010101,0,0
Kazakhstan,KAZ,2011,7.883,0,0,0
Kazakhstan,KAZ,2012,7.637,0.003,0,0
Kazakhstan,KAZ,2013,7.731,0.005,0.000011,0
Kazakhstan,KAZ,2014,8.263,0.00668,0.000049,0
Kazakhstan,KAZ,2015,9.269,0.131807,0.0469605,0.000476
Kazakhstan,KAZ,2016,9.294394521,0.26204,0.0868,0.00186
Kuwait,KWT,1965,0,0,0,0
Kuwait,KWT,1966,0,0,0,0
Kuwait,KWT,1967,0,0,0,0
Kuwait,KWT,1968,0,0,0,0
Kuwait,KWT,1969,0,0,0,0
Kuwait,KWT,1970,0,0,0,0
Kuwait,KWT,1971,0,0,0,0
Kuwait,KWT,1972,0,0,0,0
Kuwait,KWT,1973,0,0,0,0
Kuwait,KWT,1974,0,0,0,0
Kuwait,KWT,1975,0,0,0,0
Kuwait,KWT,1976,0,0,0,0
Kuwait,KWT,1977,0,0,0,0
Kuwait,KWT,1978,0,0,0,0
Kuwait,KWT,1979,0,0,0,0
Kuwait,KWT,1980,0,0,0,0
Kuwait,KWT,1981,0,0,0,0
Kuwait,KWT,1982,0,0,0,0
Kuwait,KWT,1983,0,0,0,0
Kuwait,KWT,1984,0,0,0,0
Kuwait,KWT,1985,0,0,0,0
Kuwait,KWT,1986,0,0,0,0
Kuwait,KWT,1987,0,0,0,0
Kuwait,KWT,1988,0,0,0,0
Kuwait,KWT,1989,0,0,0,0
Kuwait,KWT,1990,0,0,0,0
Kuwait,KWT,1991,0,0,0,0
Kuwait,KWT,1992,0,0,0,0
Kuwait,KWT,1993,0,0,0,0
Kuwait,KWT,1994,0,0,0,0
Kuwait,KWT,1995,0,0,0,0
Kuwait,KWT,1996,0,0,0,0
Kuwait,KWT,1997,0,0,0,0
Kuwait,KWT,1998,0,0,0,0
Kuwait,KWT,1999,0,0,0,0
Kuwait,KWT,2000,0,0,0,0
Kuwait,KWT,2001,0,0,0,0
Kuwait,KWT,2002,0,0,0,0
Kuwait,KWT,2003,0,0,0,0
Kuwait,KWT,2004,0,0,0,0
Kuwait,KWT,2005,0,0,0,0
Kuwait,KWT,2006,0,0,0,0
Kuwait,KWT,2007,0,0,0,0
Kuwait,KWT,2008,0,0,0,0
Kuwait,KWT,2009,0,0,0,0
Kuwait,KWT,2010,0,0,0,0
Kuwait,KWT,2011,0,0,0,0
Kuwait,KWT,2012,0,0,0,0
Kuwait,KWT,2013,0,0,0,0
Kuwait,KWT,2014,0,0,0.001625,0
Kuwait,KWT,2015,0,0,0.0040625,0
Kuwait,KWT,2016,0,0,0.027700685,0
Lithuania,LTU,1985,0.3933266,0,0,0
Lithuania,LTU,1986,0.3844878,0,0,0
Lithuania,LTU,1987,0.3623908,0,0,0
Lithuania,LTU,1988,0.3844878,0,0,0
Lithuania,LTU,1989,0.3844878,0,0,0
Lithuania,LTU,1990,0.414,0,0,0
Lithuania,LTU,1991,0.338,0,0,0
Lithuania,LTU,1992,0.311,0,0,0
Lithuania,LTU,1993,0.393,0,0,0
Lithuania,LTU,1994,0.452,0,0,0
Lithuania,LTU,1995,0.373,0,0,0
Lithuania,LTU,1996,0.326,0,0,0
Lithuania,LTU,1997,0.295,0,0,0
Lithuania,LTU,1998,0.417,0,0,0
Lithuania,LTU,1999,0.414,0,0,0
Lithuania,LTU,2000,0.3393,0,0,0
Lithuania,LTU,2001,0.3255,0,0,0.002
Lithuania,LTU,2002,0.3532,0,0,0.004
Lithuania,LTU,2003,0.3251,0,0,0.007
Lithuania,LTU,2004,0.4205,0.0012,0,0.006
Lithuania,LTU,2005,0.4507,0.0018,0,0.007
Lithuania,LTU,2006,0.3971,0.0137,0,0.025
Lithuania,LTU,2007,0.4206,0.1061,0,0.054
Lithuania,LTU,2008,0.4019,0.1311,0,0.069
Lithuania,LTU,2009,0.4243,0.1577,0,0.102
Lithuania,LTU,2010,0.54,0.224,0,0.147
Lithuania,LTU,2011,0.4799,0.475,0.0001,0.157
Lithuania,LTU,2012,0.4223,0.5401,0.0023,0.218
Lithuania,LTU,2013,0.5212,0.6027,0.0448,0.357
Lithuania,LTU,2014,0.3982,0.6391,0.073,0.3998
Lithuania,LTU,2015,0.3496,0.8103,0.0733,0.4465
Lithuania,LTU,2016,0.455,1.1,0.067,0.434
Malaysia,MYS,1965,0.596619,0,0,0
Malaysia,MYS,1966,0.707104,0,0,0
Malaysia,MYS,1967,0.7380398,0,0,0
Malaysia,MYS,1968,0.817589,0,0,0
Malaysia,MYS,1969,1.0297202,0,0,0
Malaysia,MYS,1970,1.303723,0,0,0
Malaysia,MYS,1971,1.3125618,0,0,0
Malaysia,MYS,1972,1.2418514,0,0,0
Malaysia,MYS,1973,1.3081424,0,0,0
Malaysia,MYS,1974,1.2948842,0,0,0
Malaysia,MYS,1975,1.2948842,0,0,0
Malaysia,MYS,1976,1.1843992,0,0,0
Malaysia,MYS,1977,0.9899456,0,0,0
Malaysia,MYS,1978,1.0650754,0,0,0
Malaysia,MYS,1979,1.303723,0,0,0
Malaysia,MYS,1980,1.6616944,0,0,0
Malaysia,MYS,1981,1.8384704,0,0,0
Malaysia,MYS,1982,1.76776,0,0,0
Malaysia,MYS,1983,2.0594404,0,0,0
Malaysia,MYS,1984,4.0702674,0,0,0
Malaysia,MYS,1985,3.7697482,0,0,0
Malaysia,MYS,1986,4.0702674,0,0,0
Malaysia,MYS,1987,4.9099534,0,0,0
Malaysia,MYS,1988,5.6037992,0,0,0
Malaysia,MYS,1989,5.2900218,0,0,0
Malaysia,MYS,1990,3.97746,0,0,0
Malaysia,MYS,1991,4.441497,0,0,0
Malaysia,MYS,1992,4.286,0,0,0
Malaysia,MYS,1993,4.853,0,0,0
Malaysia,MYS,1994,6.483,0,0,0
Malaysia,MYS,1995,6.184,0,0,0
Malaysia,MYS,1996,5.184,0,0,0
Malaysia,MYS,1997,4.134,0,0,0
Malaysia,MYS,1998,4.457,0,0,0
Malaysia,MYS,1999,7.552,0,0,0
Malaysia,MYS,2000,6.994,0,0,0
Malaysia,MYS,2001,6.066,0,0,0
Malaysia,MYS,2002,5.415,0,0,0
Malaysia,MYS,2003,5.09,0,0,0
Malaysia,MYS,2004,5.573,0,0,0
Malaysia,MYS,2005,6.007,0,0,0
Malaysia,MYS,2006,6.323,0,0,0
Malaysia,MYS,2007,5.957,0,1.0101E-05,0
Malaysia,MYS,2008,7.807,0,1.0101E-05,0
Malaysia,MYS,2009,6.888,0,1.0101E-05,1.544210526
Malaysia,MYS,2010,6.354,0,1.0101E-05,1.351578947
Malaysia,MYS,2011,8.012,0,1.0101E-05,1.5375349
Malaysia,MYS,2012,9.18153,0,0.047,1.5016624
Malaysia,MYS,2013,11.6912,0,0.141,1.10359
Malaysia,MYS,2014,13.44688,0,0.227,0.9178
Malaysia,MYS,2015,15.45892,0,0.273,0.946637221
Malaysia,MYS,2016,18.5197621,0,0.325456589,1.161097715
Mexico,MEX,1965,8.860897,0,0,0
Mexico,MEX,1966,10.16462,0,0,0
Mexico,MEX,1967,11.070597,0,0,0
Mexico,MEX,1968,12.6439034,0,0,0
Mexico,MEX,1969,13.5498804,0,0,0
Mexico,MEX,1970,15.003863,0,0,0
Mexico,MEX,1971,14.4558574,0,0,0
Mexico,MEX,1972,15.4192866,0,0,0
Mexico,MEX,1973,16.2722308,0,0,0.161
Mexico,MEX,1974,16.7804618,0,0,0.463
Mexico,MEX,1975,15.1762196,0,0,0.518
Mexico,MEX,1976,17.2489182,0,0,0.579
Mexico,MEX,1977,19.202293,0,0,0.592
Mexico,MEX,1978,16.2103592,0,0,0.598
Mexico,MEX,1979,18.0134744,0,0,1.019
Mexico,MEX,1980,16.9218826,0,0,0.915
Mexico,MEX,1981,24.6204774,0,0,0.964
Mexico,MEX,1982,22.9013308,0,0,1.296
Mexico,MEX,1983,20.749083,0,0,1.353
Mexico,MEX,1984,23.6084348,0,0,1.424
Mexico,MEX,1985,26.2468166,0,0,1.641
Mexico,MEX,1986,20.0287208,0,0,3.394
Mexico,MEX,1987,18.34051,0,0,4.418
Mexico,MEX,1988,20.9788918,0,0,4.633
Mexico,MEX,1989,24.3995074,0,0,4.675
Mexico,MEX,1990,23.5509826,0.001,0.001,5.124
Mexico,MEX,1991,21.9467404,0.001,0.002,5.832512475
Mexico,MEX,1992,26.3086882,0.001,0.003,6.365522981
Mexico,MEX,1993,26.4589478,0.001,0.004,6.49976067
Mexico,MEX,1994,20.2717878,0.005,0.005,6.2185254
Mexico,MEX,1995,27.5284426,0.007,0.005,6.414443481
Mexico,MEX,1996,31.4484504,0.006,0.006,6.184555154
Mexico,MEX,1997,26.4368508,0.012,0.006,5.883246225
Mexico,MEX,1998,24.6204774,0.015,0.007,6.138586032
Mexico,MEX,1999,32.71232,0.017,0.007,6.060001313
Mexico,MEX,2000,33.07488,0.019,0.007,6.358645108
Mexico,MEX,2001,28.502,0.018,0.008,6.247497045
Mexico,MEX,2002,24.951,0.021,0.008,6.071060368
Mexico,MEX,2003,19.88,0.019,0.008,6.949712539
Mexico,MEX,2004,25.206,0.02,0.009,7.261834336
Mexico,MEX,2005,27.611468,0.019,0.009,8.13751914
Mexico,MEX,2006,30.394,0.045,0.01,7.48738685
Mexico,MEX,2007,27.131,0.2484,0.009,8.249912841
Mexico,MEX,2008,39.233,0.255,0.019,7.896158096
Mexico,MEX,2009,26.793,0.596,0.027,7.547069263
Mexico,MEX,2010,37.196,1.322,0.031,7.446049653
Mexico,MEX,2011,36.2668,1.3956,0.041,7.366924462
Mexico,MEX,2012,31.855,3.297,0.069,6.760935214
Mexico,MEX,2013,27.95813,4.18505,0.106,7.322260778
Mexico,MEX,2014,38.89177,6.426,0.221,7.136634289
Mexico,MEX,2015,30.89147,8.74495,0.246,7.441052465
Mexico,MEX,2016,29.9535732,10.55511132,0.424287221,7.21295
Middle East,,1965,2.345857,0,0,0
Middle East,,1966,2.5461166,0,0,0
Middle East,,1967,2.8287956,0,0,0
Middle East,,1968,3.0811522,0,0,0
Middle East,,1969,3.3959282,0,0,0
Middle East,,1970,3.57964,0,0,0
Middle East,,1971,3.7537712,0,0,0
Middle East,,1972,4.5680378,0,0,0
Middle East,,1973,3.7520978,0,0,0
Middle East,,1974,4.8225214,0,0,0
Middle East,,1975,5.4434914,0,0,0
Middle East,,1976,6.3300762,0,0,0
Middle East,,1977,7.1023044,0,0,0
Middle East,,1978,9.8246192,0,0,0
Middle East,,1979,9.631227,0,0,0
Middle East,,1980,9.6909674,0,0,0
Middle East,,1981,10.1877134,0,0,0
Middle East,,1982,10.5892326,0,0,0
Middle East,,1983,10.2042312,0,0,0
Middle East,,1984,10.3466464,0,0,0
Middle East,,1985,10.1294182,0,0,0
Middle East,,1986,11.1245948,0,0,0
Middle East,,1987,12.3983492,0,0,0
Middle East,,1988,11.7079556,0,0,0
Middle East,,1989,11.3713408,0,0,0
Middle East,,1990,10.2445878,0.001,0,0
Middle East,,1991,10.4271056,0.001,0,0
Middle East,,1992,12.9393234,0.001,0,0
Middle East,,1993,13.6802348,0.001,0,0
Middle East,,1994,11.9170226,0.001,0,0
Middle East,,1995,12.1703492,0.001,0,0
Middle East,,1996,11.813054,0.001,0,0
Middle East,,1997,10.0622926,0.003,0,0
Middle East,,1998,11.6063408,0.003,0,0
Middle East,,1999,8.8434782,0.038,0,0
Middle East,,2000,8.1436582,0.04,0,0.003
Middle East,,2001,8.5524684,0.04710101,0,0.005
Middle East,,2002,12.781405,0.044,0,0.005
Middle East,,2003,14.2608726,0.042,0,0.006
Middle East,,2004,17.8760328,0.061,0,0.006
Middle East,,2005,22.5954522,0.085,0,0.005
Middle East,,2006,29.361,0.138,0,0.006
Middle East,,2007,27.875,0.156,0,0.01
Middle East,,2008,14.270433,0.209010101,0.002544452,0.016
Middle East,,2009,12.26174697,0.239020202,0.03615,0.051
Middle East,,2010,17.81753792,0.176020202,0.0929135,0.08
Middle East,,2011,18.85835669,0.229525253,0.216633,0.103
Middle East,,2012,22.31782635,0.218532171,0.399772027,0.105
Middle East,,2013,23.97018012,0.387525253,0.66044,0.07
Middle East,,2014,21.13614165,0.369525253,1.2573525,0.115
Middle East,,2015,26.16867193,0.522262462,1.668891226,0.123275349
Middle East,,2016,20.85544106,0.710381888,2.46073085,0.123996652
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0,0,0,0.803
Netherlands,NLD,1976,0,0,0,0.872
Netherlands,NLD,1977,0,0,0,0.867
Netherlands,NLD,1978,0,0,0,1.211
Netherlands,NLD,1979,0,0,0,1.106
Netherlands,NLD,1980,0,0,0,1.024
Netherlands,NLD,1981,0,0,0,1.085
Netherlands,NLD,1982,0,0,0,0.265
Netherlands,NLD,1983,0,0,0,0.231
Netherlands,NLD,1984,0,0,0,0.017
Netherlands,NLD,1985,0,0,0,0.441
Netherlands,NLD,1986,0,0.001,0,0.553
Netherlands,NLD,1987,0,0.002,0,0.702
Netherlands,NLD,1988,0,0.016,0,0.835
Netherlands,NLD,1989,0.0353552,0.023,0,0.9
Netherlands,NLD,1990,0.1149044,0.056,0,0.67
Netherlands,NLD,1991,0.0795492,0.088,0,0.75
Netherlands,NLD,1992,0.1149044,0.147,0.001,0.752
Netherlands,NLD,1993,0.0928074,0.174,0.001,0.863
Netherlands,NLD,1994,0.1060656,0.238,0.00001,0.939
Netherlands,NLD,1995,0.0928074,0.317,0.001,1.017
Netherlands,NLD,1996,0.0928074,0.437,0.002,1.316
Netherlands,NLD,1997,0.0928074,0.475,0.002,1.463
Netherlands,NLD,1998,0.11231,0.64,0.0035,1.590281
Netherlands,NLD,1999,0.090249,0.645,0.00527,1.788338
