Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
Trinidad and Tobago,TTO,2006,21.39263766,221.7835624,0
Trinidad and Tobago,TTO,2007,24.49561932,229.5591875,0
Trinidad and Tobago,TTO,2008,26.09189289,223.0732856,0
Trinidad and Tobago,TTO,2009,24.95523317,231.9533218,0
Trinidad and Tobago,TTO,2010,25.91695785,242.5803052,0
Trinidad and Tobago,TTO,2011,24.29717157,243.8316899,0
Trinidad and Tobago,TTO,2012,23.41970676,232.5462025,0
Trinidad and Tobago,TTO,2013,26.25007533,234.635384,0
Trinidad and Tobago,TTO,2014,23.9709456,230.1722328,0
Trinidad and Tobago,TTO,2015,26.10893332,225.2561201,0
Trinidad and Tobago,TTO,2016,25.05270203,200.0125784,0
Turkey,TUR,1965,41.44932,0,42.6821
Turkey,TUR,1966,49.39261,0,47.49692
Turkey,TUR,1967,58.05696,0,42.1006
Turkey,TUR,1968,70.11727,0,45.76405
Turkey,TUR,1969,78.07219,0,48.6134
Turkey,TUR,1970,82.53811,0,53.8469
Turkey,TUR,1971,98.02927,0,55.3588
Turkey,TUR,1972,111.05487,0,59.40604
Turkey,TUR,1973,135.87329,0,60.72023
Turkey,TUR,1974,131.82605,0,66.22122
Turkey,TUR,1975,145.15403,0,68.76819
Turkey,TUR,1976,164.04115,0,72.14089
Turkey,TUR,1977,185.35894,0,74.32733
Turkey,TUR,1978,196.73308,0,75.40892
Turkey,TUR,1979,175.15943,0,77.28135
Turkey,TUR,1980,179.05548,0,81.80542
Turkey,TUR,1981,176.26428,0,83.5034
Turkey,TUR,1982,188.69675,0.37216,93.77269
Turkey,TUR,1983,198.21009,0.40705,103.18136
Turkey,TUR,1984,197.33784,0.39542,115.93947
Turkey,TUR,1985,206.83955,0.51172,138.78079
Turkey,TUR,1986,223.44719,4.37288,152.72516
Turkey,TUR,1987,251.70809,5.463774,161.23832
Turkey,TUR,1988,268.23432,12.413862,155.88852
Turkey,TUR,1989,251.34756,33.002451,175.67115
Turkey,TUR,1990,266.66427,35.305191,186.52194
Turkey,TUR,1991,259.9305,43.249644,199.25679
Turkey,TUR,1992,274.68897,47.321307,198.53573
Turkey,TUR,1993,314.97529,51.832584,183.70748
Turkey,TUR,1994,300.58898,54.962217,184.25409
Turkey,TUR,1995,337.11881,71.102331,192.33694
Turkey,TUR,1996,352.29596,82.752102,216.35289
Turkey,TUR,1997,346.91127,101.749707,241.69466
Turkey,TUR,1998,346.52748,107.506557,250.76606
Turkey,TUR,1999,344.28289,129.602394,232.99542
Turkey,TUR,2000,359.98339,152.462322,261.22143
Turkey,TUR,2001,335.45572,167.754609,214.60839
Turkey,TUR,2002,358.95995,181.895526,224.14499
Turkey,TUR,2003,354.15676,219.158046,242.09008
Turkey,TUR,2004,361.73952,231.404436,256.86018
Turkey,TUR,2005,357.2736,281.195955,257.68591
Turkey,TUR,2006,372.84617,319.170231,304.33384
Turkey,TUR,2007,379.12637,377.4499668,342.66632
Turkey,TUR,2008,373.69516,392.5125,344.20148
Turkey,TUR,2009,379.2543,373.6719,359.34374
Turkey,TUR,2010,369.75259,408.213,365.62394
Turkey,TUR,2011,361.75115,427.85075,394.010444
Turkey,TUR,2012,367.55452,433.35575,424.43685
Turkey,TUR,2013,389.0235,439.66475,367.0916456
Turkey,TUR,2014,399.19975,466.55125,420.14538
Turkey,TUR,2015,452.3293058,456.26175,404.0260721
Turkey,TUR,2016,478.8350267,440.7792544,447.001255
Turkmenistan,TKM,1985,56.53581333,87.71156964,3.74486
Turkmenistan,TKM,1986,41.1488522,142.0828141,3.74486
Turkmenistan,TKM,1987,41.09676141,141.1350688,3.74486
Turkmenistan,TKM,1988,41.05814364,143.0305593,3.20988
Turkmenistan,TKM,1989,41.00588731,147.7692858,3.74486
Turkmenistan,TKM,1990,53.57182143,99.55838566,4.27984
Turkmenistan,TKM,1991,59.95959877,97.56135102,3.74486
Turkmenistan,TKM,1992,58.24304,94.72939779,1.60494
Turkmenistan,TKM,1993,33.16876,94.72939779,0
Turkmenistan,TKM,1994,33.2618,103.2478227,0.05815
Turkmenistan,TKM,1995,30.61016,81.46096382,0.05815
Turkmenistan,TKM,1996,35.55291,101.3523321,0.53498
Turkmenistan,TKM,1997,34.73881,102.3000775,0
Turkmenistan,TKM,1998,44.55453,104.195568,0
Turkmenistan,TKM,1999,48.69481,114.6207661,0
Turkmenistan,TKM,2000,46.53163,127.8779174,0
Turkmenistan,TKM,2001,44.24052,130.7211533,0
Turkmenistan,TKM,2002,50.54398,134.5121345,0
Turkmenistan,TKM,2003,57.66154,148.717031,0
Turkmenistan,TKM,2004,57.47546,157.2467386,0
Turkmenistan,TKM,2005,57.88251,168.6086882,0
Turkmenistan,TKM,2006,56.39387,192.2896837,0
Turkmenistan,TKM,2007,59.20833,222.601358,0
Turkmenistan,TKM,2008,60.75512,224.0674583,0
Turkmenistan,TKM,2009,58.40586,205.7070999,0
Turkmenistan,TKM,2010,64.51161,236.794327,0
Turkmenistan,TKM,2011,67.07021,246.4418632,0
Turkmenistan,TKM,2012,69.8963,275.4500111,0
Turkmenistan,TKM,2013,71.86177,239.3651426,0
Turkmenistan,TKM,2014,75.16469,267.6465109,0
Turkmenistan,TKM,2015,76.96822607,307.8924413,0
Turkmenistan,TKM,2016,77.79816215,308.8161186,0
USSR,OWID_USS,1965,1957.615308,1216.758272,3459.188281
USSR,OWID_USS,1966,2096.371559,1357.374337,3585.219047
USSR,OWID_USS,1967,2284.060532,1494.425075,3640.720269
USSR,OWID_USS,1968,2434.563383,1613.604044,3608.970369
USSR,OWID_USS,1969,2588.620389,1724.43383,3677.599181
USSR,OWID_USS,1970,2850.33097,1894.847458,3630.393692
USSR,OWID_USS,1971,3022.546691,2071.218342,3703.805114
USSR,OWID_USS,1972,3278.405717,2178.4828,3803.023325
USSR,OWID_USS,1973,3524.659461,2369.148843,3848.095981
USSR,OWID_USS,1974,3873.504011,2512.156837,3866.987325
USSR,OWID_USS,1975,4056.349106,2740.969627,3977.058744
USSR,OWID_USS,1976,4168.771314,3016.267067,3972.752766
USSR,OWID_USS,1977,4327.89549,3231.969381,4044.114522
USSR,OWID_USS,1978,4591.403371,3446.475731,4019.640623
USSR,OWID_USS,1979,4674.010988,3658.601434,4048.735514
USSR,OWID_USS,1980,4901.666317,3770.773859,3925.490244
USSR,OWID_USS,1981,4946.237764,3993.042693,3900.583883
USSR,OWID_USS,1982,4911.780302,4310.458385,3960.327064
USSR,OWID_USS,1983,4841.500614,4621.894256,3970.486234
USSR,OWID_USS,1984,4843.513606,5043.178317,3933.012209
Ukraine,UKR,1985,748.1311215,911.9114876,895.383718
Ukraine,UKR,1986,750.5196559,962.3902071,889.4492186
Ukraine,UKR,1987,780.1044088,983.2293202,881.2998147
Ukraine,UKR,1988,716.1663587,1041.966962,831.3840853
Ukraine,UKR,1989,684.2709768,1053.328623,758.3904075
Ukraine,UKR,1990,741.9562698,1297.90332,873.659845
Ukraine,UKR,1991,675.9577921,1233.309966,726.7042053
Ukraine,UKR,1992,498.6113196,1051.433133,748.1278039
Ukraine,UKR,1993,290.2783389,943.4465836,657.065611
Ukraine,UKR,1994,231.7921405,825.9938644,542.0397589
Ukraine,UKR,1995,221.1532119,773.890439,493.62372
Ukraine,UKR,1996,166.4990827,837.360002,389.0235
Ukraine,UKR,1997,161.6787156,754.0028978,444.51023
Ukraine,UKR,1998,167.2548751,698.1157483,430.91476
Ukraine,UKR,1999,148.8449949,741.6887801,449.46461
Ukraine,UKR,2000,140.2968818,742.6360199,455.6017843
Ukraine,UKR,2001,156.4636534,719.9022642,463.2072925
Ukraine,UKR,2002,154.1965914,708.5353863,454.7302088
Ukraine,UKR,2003,158.6980317,722.7439837,470.4714138
Ukraine,UKR,2004,166.8856778,717.0605447,456.8431472
Ukraine,UKR,2005,158.9564447,722.7439837,436.3641128
Ukraine,UKR,2006,165.5916276,700.9574678,463.1352098
Ukraine,UKR,2007,167.936037,661.1733953,462.3964722
Ukraine,UKR,2008,164.809893,628.0200015,486.11074
Ukraine,UKR,2009,157.08641,489.5145949,417.1681
Ukraine,UKR,2010,146.610106,546.083757,444.85913
Ukraine,UKR,2011,152.137845,561.760576,482.5287
Ukraine,UKR,2012,145.75879,518.8411397,494.79835
Ukraine,UKR,2013,138.445846,452.8554665,484.09875
Ukraine,UKR,2014,119.2709476,385.1666561,413.74888
Ukraine,UKR,2015,106.7343149,301.3577185,318.01072
Ukraine,UKR,2016,106.0913231,303.236095,366.5383745
United Arab Emirates,ARE,1965,0.819587098,0,0
United Arab Emirates,ARE,1966,0.878248985,0,0
United Arab Emirates,ARE,1967,0.948240993,4.75667,0
United Arab Emirates,ARE,1968,1.061179088,6.2802,0
United Arab Emirates,ARE,1969,1.175914051,6.17553,0
United Arab Emirates,ARE,1970,1.356684387,8.79228,0
United Arab Emirates,ARE,1971,1.58168,13.92111,0
United Arab Emirates,ARE,1972,2.08177,14.44446,0
United Arab Emirates,ARE,1973,3.2564,18.10791,0
United Arab Emirates,ARE,1974,4.51244,18.8406,0
United Arab Emirates,ARE,1975,7.31527,17.37522,0
United Arab Emirates,ARE,1976,10.82753,20.30598,0
United Arab Emirates,ARE,1977,16.20059,35.37846,0
United Arab Emirates,ARE,1978,17.6776,41.97267,0
United Arab Emirates,ARE,1979,24.16714,45.63612,0
United Arab Emirates,ARE,1980,59.10366,51.49764,0
United Arab Emirates,ARE,1981,64.58139,65.00007,0
United Arab Emirates,ARE,1982,71.73384,68.24484,0
United Arab Emirates,ARE,1983,71.9897,62.27865,0
United Arab Emirates,ARE,1984,82.63115,85.62006,0
United Arab Emirates,ARE,1985,103.20462,105.92604,0
United Arab Emirates,ARE,1986,124.80153,128.63943,0
United Arab Emirates,ARE,1987,136.21056,146.74734,0
United Arab Emirates,ARE,1988,163.06423,148.42206,0
United Arab Emirates,ARE,1989,171.03078,180.76509,0
United Arab Emirates,ARE,1990,179.00896,176.99697,0
United Arab Emirates,ARE,1991,221.60965,213.10812,0
United Arab Emirates,ARE,1992,223.22622,196.25625,0
United Arab Emirates,ARE,1993,230.98343,205.57188,0
United Arab Emirates,ARE,1994,242.56691,237.70557,0
United Arab Emirates,ARE,1995,242.43898,259.47693,0
United Arab Emirates,ARE,1996,234.51895,284.17905,0
United Arab Emirates,ARE,1997,238.57782,303.543,0
United Arab Emirates,ARE,1998,237.33341,318.09213,0
United Arab Emirates,ARE,1999,231.42537,328.87314,0
United Arab Emirates,ARE,2000,228.71558,328.97781,0
United Arab Emirates,ARE,2001,225.55222,396.28062,0.21500381
United Arab Emirates,ARE,2002,232.90238,381.41748,1.09649966
United Arab Emirates,ARE,2003,257.81384,396.48996,1.2899996
United Arab Emirates,ARE,2004,278.99207,420.87807,1.46199567
United Arab Emirates,ARE,2005,290.41273,440.13735,1.69132764
United Arab Emirates,ARE,2006,312.54462,453.84912,3.27517082
United Arab Emirates,ARE,2007,333.92056,514.6353851,1.57666747
United Arab Emirates,ARE,2008,350.81895,622.3529569,3.99183468
United Arab Emirates,ARE,2009,336.47916,618.2301102,6.40700189
United Arab Emirates,ARE,2010,357.52946,636.3038978,8.3276615
United Arab Emirates,ARE,2011,386.51142,661.6877116,15.57925725
United Arab Emirates,ARE,2012,407.11871,686.32119,20.13941514
United Arab Emirates,ARE,2013,413.3806393,700.4178234,16.85616147
United Arab Emirates,ARE,2014,449.2408255,690.0829565,17.00808416
United Arab Emirates,ARE,2015,475.2179899,772.1611309,14.70085506
United Arab Emirates,ARE,2016,505.5250093,802.0913514,14.74113138
United Kingdom,GBR,1965,872.02903,8.59457,1365.32711
United Kingdom,GBR,1966,933.60988,8.38523,1299.4199
United Kingdom,GBR,1967,1001.93613,14.10719,1213.83473
United Kingdom,GBR,1968,1059.28366,31.85457,1214.7535
United Kingdom,GBR,1969,1138.78634,62.06931,1184.0503
United Kingdom,GBR,1970,1208.27559,118.2771,1116.75912
United Kingdom,GBR,1971,1215.49782,190.70874,989.713
United Kingdom,GBR,1972,1288.55748,270.6301,866.92346
United Kingdom,GBR,1973,1321.36571,292.80851,938.98294
United Kingdom,GBR,1974,1227.3139,350.22582,826.6604
United Kingdom,GBR,1975,1072.23948,366.97302,831.60315
United Kingdom,GBR,1976,1064.80791,389.24447,846.26858
United Kingdom,GBR,1977,1072.8675,413.71399,849.04815
United Kingdom,GBR,1978,1096.74389,429.13537,827.13723
United Kingdom,GBR,1979,1101.55871,470.16601,889.1135
United Kingdom,GBR,1980,941.07634,468.77041,826.48595
United Kingdom,GBR,1981,869.15642,475.12039,821.99677
United Kingdom,GBR,1982,879.53038,472.74787,766.63797
United Kingdom,GBR,1983,843.04707,492.78636,773.76716
United Kingdom,GBR,1984,1043.02492,504.17213,549.81988
United Kingdom,GBR,1985,901.15055,542.22549,731.28277
United Kingdom,GBR,1986,900.82491,551.25037,789.77004
United Kingdom,GBR,1987,874.6923,566.16003,809.08747
United Kingdom,GBR,1988,930.85357,539.2831,785.39716
United Kingdom,GBR,1989,951.58986,527.02508,755.99652
United Kingdom,GBR,1990,965.22022,548.73829,755.31035
United Kingdom,GBR,1991,961.16135,592.76947,756.58965
United Kingdom,GBR,1992,973.69849,589.92012,711.38384
United Kingdom,GBR,1993,978.73428,672.27215,619.48358
United Kingdom,GBR,1994,967.66252,692.25249,578.40642
United Kingdom,GBR,1995,956.40468,738.08632,551.91328
United Kingdom,GBR,1996,979.79261,859.84079,515.97658
United Kingdom,GBR,1997,950.07796,884.18238,460.17584
United Kingdom,GBR,1998,944.63512,919.1437161,448.691215
United Kingdom,GBR,1999,928.8863555,978.6201199,398.917141
United Kingdom,GBR,2000,916.9684408,1013.160236,427.147803
United Kingdom,GBR,2001,915.0978399,1008.056317,452.545397
United Kingdom,GBR,2002,909.5015741,994.8977494,415.308463
United Kingdom,GBR,2003,915.6507847,997.4478203,443.148357
United Kingdom,GBR,2004,942.0972645,1019.33352,425.8915107
United Kingdom,GBR,2005,974.2867898,993.3631922,435.3024825
United Kingdom,GBR,2006,967.9332159,942.0933205,476.0428661
United Kingdom,GBR,2007,938.5288248,952.531268,446.4471715
United Kingdom,GBR,2008,924.9908921,981.5973229,414.2036687
United Kingdom,GBR,2009,881.8071248,910.2635998,346.4878044
United Kingdom,GBR,2010,871.31873,986.1627843,359.6903732
United Kingdom,GBR,2011,856.1768166,817.2799157,365.7516416
United Kingdom,GBR,2012,830.3448856,773.3497562,453.082067
United Kingdom,GBR,2013,817.5743476,764.5236554,428.4716325
United Kingdom,GBR,2014,812.0730583,697.8876064,345.6560118
United Kingdom,GBR,2015,834.4873345,713.2398579,267.6693119
United Kingdom,GBR,2016,850.6264672,802.7634874,127.616123
United States,USA,1965,6412.041868,4621.340113,3393.94118
United States,USA,1966,6732.075409,4980.840137,3558.785451
United States,USA,1967,6990.073671,5259.098223,3491.575462
United States,USA,1968,7475.553947,5629.794442,3613.764704
United States,USA,1969,7890.777034,6060.1189,3628.671178
United States,USA,1970,8207.195798,6387.398105,3594.378346
United States,USA,1971,8485.724275,6585.029115,3399.158724
United States,USA,1972,9174.55262,6652.182834,3539.39499
United States,USA,1973,9689.389202,6597.732867,3801.568456
United States,USA,1974,9300.955074,6369.163516,3711.123207
United States,USA,1975,9111.772824,5846.147418,3711.096244
United States,USA,1976,9783.943974,5962.655771,3981.097053
United States,USA,1977,10330.49857,5841.056774,4080.165625
United States,USA,1978,10112.57665,5861.538632,4034.291797
United States,USA,1979,9900.395954,6056.553104,4407.667564
United States,USA,1980,9166.156006,5930.427625,4519.979139
United States,USA,1981,8539.871271,5787.365275,4662.035669
United States,USA,1982,8072.016869,5379.677626,4490.31214
United States,USA,1983,8012.117504,5046.928836,4658.201127
United States,USA,1984,8292.500741,5390.635846,5002.905458
United States,USA,1985,8256.697669,5188.378416,5122.421599
United States,USA,1986,8605.090816,4862.448803,5058.525365
United States,USA,1987,8778.678222,5169.715357,5277.756007
United States,USA,1988,9148.40934,5406.690279,5523.308827
United States,USA,1989,9139.918289,5744.689145,5588.795557
United States,USA,1990,8971.382506,5745.121131,5618.944657
United States,USA,1991,8773.180637,5871.08044,5565.909051
United States,USA,1992,8968.213753,6070.566297,5604.24304
United States,USA,1993,9040.87169,6221.577028,5813.108051
United States,USA,1994,9280.316336,6367.867848,5834.887628
United States,USA,1995,9251.910295,6644.254969,5887.42472
United States,USA,1996,9578.957281,6765.442201,6155.053412
United States,USA,1997,9710.958257,6805.90623,6285.029552
United States,USA,1998,9892.085911,6690.878766,6346.672069
United States,USA,1999,10168.97833,6714.031674,6336.94211
United States,USA,2000,10267.46636,6982.118435,6617.406435
United States,USA,2001,10267.04255,6673.977944,6422.437975
United States,USA,2002,10275.62881,6890.124599,6419.425497
United States,USA,2003,10460.00547,6691.000684,6541.618256
United States,USA,2004,10875.96217,6718.086019,6584.191811
United States,USA,2005,10913.53652,6613.255376,6681.007253
United States,USA,2006,10823.58993,6517.530745,6578.613204
United States,USA,2007,10801.59549,6934.870103,6667.210346
United States,USA,2008,10180.42767,6987.679752,6561.11012
United States,USA,2009,9689.677944,6862.534595,5770.922522
United States,USA,2010,9886.269686,7202.149454,6105.833298
United States,USA,2011,9710.035325,7313.45345,5761.127794
United States,USA,2012,9501.773566,7645.808646,5093.057636
United States,USA,2013,9677.272643,7855.809307,5286.601478
United States,USA,2014,9746.794942,8025.116172,5274.585271
United States,USA,2015,9960.565352,8263.434239,4556.923971
United States,USA,2016,10038.11461,8330.805417,4168.550878
Uzbekistan,UZB,1985,135.0070054,334.0914958,31.97500005
Uzbekistan,UZB,1986,138.4368407,322.0641569,40.15972228
Uzbekistan,UZB,1987,131.2910047,337.2167988,43.67361118
Uzbekistan,UZB,1988,161.9265486,332.4780723,30.60694449
Uzbekistan,UZB,1989,154.7520879,351.4216953,38.12638895
Uzbekistan,UZB,1990,117.463,374.066038,38.00361117
Uzbekistan,UZB,1991,124.13862,376.9995354,36.26743061
Uzbekistan,UZB,1992,100.89025,378.8950259,23.54847226
Uzbekistan,UZB,1993,107.24023,412.9912908,16.04623614
Uzbekistan,UZB,1994,92.05145,419.6255079,16.3709028
Uzbekistan,UZB,1995,77.5721,430.050706,9.901356798
Uzbekistan,UZB,1996,76.81615,439.5168761,9.194240055
Uzbekistan,UZB,1997,81.50304,461.303735,9.563041006
Uzbekistan,UZB,1998,80.17722,477.4041222,9.60281216
Uzbekistan,UZB,1999,82.56137,500.1387263,9.588152793
Uzbekistan,UZB,2000,82.50322,478.3518675,8.347824034
Uzbekistan,UZB,2001,79.10726,519.0823494,8.848325967
Uzbekistan,UZB,2002,77.17668,532.3507834,9.026781068
Uzbekistan,UZB,2003,84.48032,479.2996127,6.216755565
Uzbekistan,UZB,2004,86.73654,454.669518,9.013902956
Uzbekistan,UZB,2005,59.72005,447.0971957,10.66391759
Uzbekistan,UZB,2006,59.73168,438.5720373,9.456058068
Uzbekistan,UZB,2007,54.17254,480.2505894,11.3842132
Uzbekistan,UZB,2008,53.02117,509.9181406,11.39803605
Uzbekistan,UZB,2009,49.71825,417.3870187,11.82413429
Uzbekistan,UZB,2010,42.12386,427.4609142,10.93766477
Uzbekistan,UZB,2011,39.68156,498.6744054,12.65772229
Uzbekistan,UZB,2012,35.28542,493.9016902,13.48549931
Uzbekistan,UZB,2013,33.28506,490.23456,12.95670476
Uzbekistan,UZB,2014,31.36611,510.4361108,14.1739448
Uzbekistan,UZB,2015,31.7255103,525.8160265,12.93015003
Uzbekistan,UZB,2016,32.04358642,537.6153381,11.65094863
Venezuela,VEN,1965,111.1344202,70.89648,0.2326
Venezuela,VEN,1966,108.9953099,74.33896,0.24423
Venezuela,VEN,1967,110.9761689,81.45652,0.25586
Venezuela,VEN,1968,121.0444696,84.0849,0.26749
Venezuela,VEN,1969,119.4698576,86.5272,0.27912
Venezuela,VEN,1970,124.9124205,80.70057,0.27912
Venezuela,VEN,1971,125.7443155,78.21175,1.65941492
Venezuela,VEN,1972,137.3111826,77.73492,1.74823323
Venezuela,VEN,1973,150.1138857,95.76142,3.16816319
Venezuela,VEN,1974,149.9485737,101.20426,2.37272934
Venezuela,VEN,1975,160.4965008,98.43632,2.92965515
Venezuela,VEN,1976,158.0118506,122.02196,1.92160164
Venezuela,VEN,1977,177.7394174,133.19839,2.97778009
Venezuela,VEN,1978,184.8675002,134.40791,0.9173744
Venezuela,VEN,1979,197.9522804,150.53872,1.91236742
Venezuela,VEN,1980,241.3334068,154.96975,1.82147897
Venezuela,VEN,1981,256.0582727,155.80711,1.79952153
Venezuela,VEN,1982,252.3950483,166.25085,1.02708019
Venezuela,VEN,1983,246.6250822,163.70388,1.43721214
Venezuela,VEN,1984,231.4060279,181.0791,1.57235274
Venezuela,VEN,1985,237.5703878,181.34659,2.08189793
Venezuela,VEN,1986,248.0875399,199.65221,2.31504454
Venezuela,VEN,1987,234.909083,194.54664,3.0411287
Venezuela,VEN,1988,242.9808556,199.16375,2.21061877
Venezuela,VEN,1989,237.6797088,204.50192,6.06989471
Venezuela,VEN,1990,239.9690196,229.91347,5.38220118
Venezuela,VEN,1991,226.5061718,229.25056,0
Venezuela,VEN,1992,272.6778458,226.26165,0.0424495
Venezuela,VEN,1993,244.2448153,244.18348,0.3311061
Venezuela,VEN,1994,275.0855105,258.27904,0.64524403
Venezuela,VEN,1995,263.0035993,287.85413,0.0594293
Venezuela,VEN,1996,211.1184396,311.19554,0.1867778
Venezuela,VEN,1997,228.7096177,322.69761,0.3990253
